"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"61761","IL","Bloomington","McLean County","Normal",1196,663,-0.00886,-0.014719,-0.035019,1959
2019-09-30,"30605","GA","Athens-Clarke County","Clarke County","Athens",1197,1134,0.011532,0.026856,0.044572,12420
2019-09-30,"49423","MI","Grand Rapids-Wyoming","Ottawa County","Holland",1198,1138,0.009948,0.020877,-0.043209,7447
2019-09-30,"46350","IN","Michigan City-La Porte","La Porte County","La Porte",1199,962,-0.000765,0.0011,0.036853,16671
2019-09-30,"08757","NJ","New York-Newark-Jersey City","Ocean County","Berkeley Township",1200,1534,-0.003167,-0.018283,0.005788,18598
2019-09-30,"18104","PA","Allentown-Bethlehem-Easton","Lehigh County","South Whitehall Township",1201,1369,0.006726,0.013493,0.008547,16766
2019-09-30,"85719","AZ","Tucson","Pima County","Tucson",1202,1190,0.001505,0.014395,0.061533,11197
2019-09-30,"02703","MA","Providence-Warwick","Bristol County","Attleboro",1203,1440,0.011203,0.012473,0.008453,14698
2019-09-30,"70115","LA","New Orleans-Metairie","Orleans Parish","New Orleans",1204,1549,-0.003234,0.003629,0.036709,2170
2019-09-30,"20772","MD","Washington-Arlington-Alexandria","Prince Georges County","Greater Upper Marlboro",1205,1826,0.007687,0.017464,0.04369,19541
2019-09-30,"91761","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Ontario",1206,2168,0.00375,0.013025,0.012953,14617
2019-09-30,"21221","MD","Baltimore-Columbia-Towson","Baltimore County","Essex",1207,1476,0.004595,0.003547,-0.005526,11970
2019-09-30,"90803","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",1208,2760,0.004809,0.004864,-0.00908,12232
2019-09-30,"23602","VA","Virginia Beach-Norfolk-Newport News","Newport News City","Newport News",1209,1167,0.003614,0.006524,0.018269,14447
2019-09-30,"90503","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Torrance",1210,2936,0.002506,0.002287,-0.002233,11643
2019-09-30,"16801","PA","State College","Centre County","State College",1211,1376,0.001321,0.000489,0.057548,10549
2019-09-30,"98204","WA","Seattle-Tacoma-Bellevue","Snohomish County","Paine Field-Lake Stickney",1212,1823,0.008204,0.028033,0.036187,10335
2019-09-30,"00949","NM","Albuquerque","Sandoval County","Candelaria Arenas",1213,826,0.007666,0.038988,0.115315,30
2019-09-30,"07712","NJ","New York-Newark-Jersey City","Monmouth County","Ocean Township",1214,2195,-0.005618,-0.003576,0.017125,12966
2019-09-30,"84790","UT","St. George","Washington County","Saint George",1215,1489,0.001519,0.006591,0.013103,19625
2019-09-30,"43551","OH","Toledo","Wood County","Perrysburg",1216,1357,0.00519,0.018609,-0.063235,12526
2019-09-30,"56560","MN","Fargo","Clay County","Moorhead",1217,960,0.00772,0.025655,0.046198,2015
2019-09-30,"94577","CA","San Francisco-Oakland-Hayward","Alameda County","San Leandro",1218,2750,0.00001,0.004091,0.01296,12889
2019-09-30,"78046","TX","Laredo","Webb County","Laredo",1219,861,-0.021859,-0.044281,-0.061471,12150
2019-09-30,"96822","HI","Urban Honolulu","Honolulu County","Honolulu",1220,2360,-0.006326,-0.014895,-0.030479,15326
2019-09-30,"14224","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","West Seneca",1221,954,0.000145,0.004119,-0.035521,15124
2019-09-30,"02895","RI","Providence-Warwick","Providence County","Woonsocket",1222,1211,0.004608,0.027662,0.05781,9218
2019-09-30,"77040","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",1223,1350,0.008127,0.021427,0.01422,11998
2019-09-30,"36116","AL","Montgomery","Montgomery County","Montgomery",1224,797,0.00457,0.014735,0.00671,12851
2019-09-30,"40216","KY","Louisville/Jefferson County","Jefferson County","Louisville",1225,871,-0.005033,0.00536,-0.006104,14859
2019-09-30,"92026","CA","San Diego-Carlsbad","San Diego County","Escondido",1226,2253,0.001973,0.015179,0.051528,13867
2019-09-30,"85044","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",1227,1513,0.00798,0.029256,0.060176,16341
2019-09-30,"91601","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1228,2728,0.00231,-0.001414,-0.022717,8013
2019-09-30,"75248","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",1229,1649,0.005334,0.010618,0.010535,14055
2019-09-30,"52402","IA","Cedar Rapids","Linn County","Cedar Rapids",1230,928,-0.000082,0.009934,-0.025982,16379
2019-09-30,"98837","WA","Moses Lake","Grant County","Moses Lake",1231,1109,0.015079,0.025259,0.033858,11686
2019-09-30,"07052","NJ","New York-Newark-Jersey City","Essex County","West Orange",1232,1869,0.008554,0.024289,0.063812,14614
2019-09-30,"44111","OH","Cleveland-Elyria","Cuyahoga County","Cleveland",1233,848,-0.000606,-0.000485,-0.007006,15195
2019-09-30,"72401","AR","Jonesboro","Craighead County","Jonesboro",1234,875,0.006582,0.013468,-0.002416,2563
2019-09-30,"60201","IL","Chicago-Naperville-Elgin","Cook County","Evanston",1235,1896,0.00357,0.020946,0.038291,13874
2019-09-30,"60605","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1236,2030,0.008632,0.038823,0.084051,24496
2019-09-30,"23803","VA","Richmond","Petersburg City","Petersburg",1237,952,0.003213,0.006784,0.013479,15661
2019-09-30,"98387","WA","Seattle-Tacoma-Bellevue","Pierce County","Spanaway",1238,1606,0.007869,0.031547,0.0472,15751
2019-09-30,"01453","MA","Worcester","Worcester County","Leominster",1239,1408,0.003237,0.00776,0.054066,12613
2019-09-30,"54220","WI","Manitowoc","Manitowoc County","Manitowoc",1240,784,-0.00379,-0.000069,-0.030583,11753
2019-09-30,"63033","MO","St. Louis","Saint Louis County","Florissant",1241,1018,0.007192,0.026818,0.058626,15135
2019-09-30,"77388","TX","Houston-The Woodlands-Sugar Land","Harris County","Spring",1242,1475,-0.000176,0.028636,0.020018,17681
2019-09-30,"99205","WA","Spokane-Spokane Valley","Spokane County","Spokane",1243,1225,-0.001039,0.012959,0.065898,17466
2019-09-30,"98258","WA","Seattle-Tacoma-Bellevue","Snohomish County","Lake Stevens",1244,1895,0.002627,0.018859,0.035343,17643
2019-09-30,"85029","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",1245,1257,0.004357,0.01594,0.042895,13857
2019-09-30,"02124","MA","Boston-Cambridge-Newton","Suffolk County","Boston",1246,2643,0.007719,0.04084,0.092034,10413
2019-09-30,"14609","NY","Rochester","Monroe County","Rochester",1247,1159,-0.000064,0.023248,0.0789,15489
2019-09-30,"95206","CA","Stockton-Lodi","San Joaquin County","Stockton",1248,1514,0.011448,0.032753,0.087089,17098
2019-09-30,"43204","OH","Columbus","Franklin County","Columbus",1249,1045,0.000164,-0.012069,-0.009477,14546
2019-09-30,"33179","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Ives Estates",1250,1783,-0.00184,-0.000381,0.046927,22168
2019-09-30,"61554","IL","Peoria","Tazewell County","Pekin",1251,810,0.011169,0.024047,0.035539,16199
2019-09-30,"94118","CA","San Francisco-Oakland-Hayward","San Francisco County","San Francisco",1252,4485,0.001637,0.009374,-0.023221,6259
2019-09-30,"37620","TN","Kingsport-Bristol-Bristol","Sullivan County","Bristol",1253,826,0.004751,0.028408,0.010967,15390
2019-09-30,"94546","CA","San Francisco-Oakland-Hayward","Alameda County","Castro Valley",1254,2717,-0.002604,-0.001106,0.010403,13548
2019-09-30,"91702","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Azusa",1255,2286,0.006338,0.015783,-0.007353,14101
2019-09-30,"22903","VA","Charlottesville","Albemarle County","Charlottesville",1256,1585,0.006895,0.01215,0.054676,12517
2019-09-30,"40517","KY","Lexington-Fayette","Fayette County","Lexington",1257,1022,0.003592,0.027271,0.040062,11158
2019-09-30,"98023","WA","Seattle-Tacoma-Bellevue","King County","Federal Way",1258,1866,0.003684,0.010774,0.017287,15356
2019-09-30,"78028","TX","Kerrville","Kerr County","Kerrville",1259,1332,0.011225,0.032693,-0.019047,11124
2019-09-30,"60506","IL","Chicago-Naperville-Elgin","Kane County","Aurora",1260,1458,-0.001003,-0.000496,0.021449,14948
2019-09-30,"00987","AR",,"Carroll County","Berryville",1261,1079,-0.010611,0.060559,0.035383,32
2019-09-30,"20902","MD","Washington-Arlington-Alexandria","Montgomery County","Silver Spring",1262,1814,-0.000869,-0.00372,-0.023086,15887
2019-09-30,"21043","MD","Baltimore-Columbia-Towson","Howard County","Ellicott City",1263,1832,0.005018,0.014627,0.002502,16375
2019-09-30,"29803","SC","Augusta-Richmond County","Aiken County","Aiken",1264,1126,0.02359,0.048885,-0.000808,9958
2019-09-30,"07104","NJ","New York-Newark-Jersey City","Essex County","Newark",1265,1548,0.008033,0.023679,0.008307,6827
2019-09-30,"80233","CO","Denver-Aurora-Lakewood","Adams County","Northglenn",1266,1720,-0.002723,-0.00047,0.002744,15595
2019-09-30,"95678","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",1267,1918,0.000617,0.003488,0.043094,13529
2019-09-30,"92692","CA","Los Angeles-Long Beach-Anaheim","Orange County","Mission Viejo",1268,2775,-0.000223,-0.001921,0.011567,18563
2019-09-30,"11432","NY","New York-Newark-Jersey City","Queens County","New York",1269,1992,0.000281,-0.00033,-0.080702,14104
2019-09-30,"60014","IL","Chicago-Naperville-Elgin","McHenry County","Crystal Lake",1270,1545,0.005241,0.021811,0.012858,6525
2019-09-30,"06460","CT","New Haven-Milford","New Haven County","Milford",1271,1477,0.000847,-0.001462,-0.041053,16622
2019-09-30,"42240","KY","Clarksville","Christian County","Hopkinsville",1272,780,-0.002191,-0.006065,-0.100633,6361
2019-09-30,"52302","IA","Cedar Rapids","Linn County","Marion",1273,952,0.002527,0.015717,0.016182,16965
2019-09-30,"75062","TX","Dallas-Fort Worth-Arlington","Dallas County","Irving",1274,1395,-0.00208,0.004218,0.019922,12091
2019-09-30,"38115","TN","Memphis","Shelby County","Memphis",1275,897,0.005264,0.016199,0.006229,8085
2019-09-30,"24018","VA","Roanoke","Roanoke City","Roanoke",1276,1211,0.003871,0.014011,0.035195,14751
2019-09-30,"59718","MT","Bozeman","Gallatin County","Bozeman",1277,1817,0.0022,0,0.053694,18731
2019-09-30,"80011","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",1278,1595,0.003722,0.010853,0.011565,13712
2019-09-30,"45231","OH","Cincinnati","Hamilton County","Finneytown",1279,1021,0.008842,0.012742,0.027602,15366
2019-09-30,"30034","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Panthersville",1280,1160,0.007231,0.020553,0.07056,17280
2019-09-30,"94403","CA","San Francisco-Oakland-Hayward","San Mateo County","San Mateo",1281,3648,0.000276,0.016958,0.045863,14532
2019-09-30,"30076","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Roswell",1282,1559,-0.011489,-0.016677,-0.059371,14568
2019-09-30,"76112","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",1283,1327,0.001066,0.004326,0.01617,12569
2019-09-30,"85041","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",1284,1211,0.006202,0.029572,0.027505,18661
2019-09-30,"23220","VA","Richmond","Richmond City","Richmond",1285,1322,0.007912,0.033509,0.05188,10555
2019-09-30,"95621","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Citrus Heights",1286,1710,0.00544,0.021339,0.049305,13797
2019-09-30,"33068","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","North Lauderdale",1287,1519,0.003272,0.00711,0.031509,19484
2019-09-30,"75216","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",1288,1177,-0.007862,-0.005098,0.015598,15841
2019-09-30,"79907","TX","El Paso","El Paso County","El Paso",1289,861,-0.000137,-0.000627,-0.010224,12558
2019-09-30,"18702","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County","Wilkes-Barre",1290,843,0.002423,0.014112,0.02085,438
2019-09-30,"84041","UT","Ogden-Clearfield","Davis County","Layton",1291,1480,0.000103,0.015495,0.008435,13629
2019-09-30,"97756","OR","Bend-Redmond","Deschutes County","Redmond",1292,1550,0.003608,0.013419,0.03176,17704
2019-09-30,"48706","MI","Bay City","Bay County","Bangor Township",1293,873,0.019005,0.014645,0.071319,4330
2019-09-30,"27609","NC","Raleigh","Wake County","Raleigh",1294,1301,0.001367,0.012975,0.032959,11961
2019-09-30,"28562","NC","New Bern","Craven County","New Bern",1295,1021,-0.016123,-0.034482,0.058061,16555
2019-09-30,"20003","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",1296,2453,0.006416,0.017781,0.022522,11989
2019-09-30,"62040","IL","St. Louis","Madison County","Granite City",1297,773,0.001287,0.003898,0.006146,17320
2019-09-30,"92114","CA","San Diego-Carlsbad","San Diego County","San Diego",1298,2338,0.000133,0.016756,0.056784,16581
2019-09-30,"30097","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Duluth",1299,1571,-0.001621,0.004827,0.008543,20744
2019-09-30,"76502","TX","Killeen-Temple","Bell County","Temple",1300,1079,0.014505,0.048482,0.037383,15258
2019-09-30,"19460","PA","Philadelphia-Camden-Wilmington","Chester County","Phoenixville",1301,1709,0.007163,0.029797,0.05183,15356
2019-09-30,"30339","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Vinings",1302,1626,0.000815,0.010246,-0.010167,11418
2019-09-30,"32835","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",1303,1344,0.000465,0.015254,0.031607,19648
2019-09-30,"34786","FL","Orlando-Kissimmee-Sanford","Orange County","Windermere",1304,2012,0.007232,0.02237,0.021052,17627
2019-09-30,"78201","TX","San Antonio-New Braunfels","Bexar County","San Antonio",1305,994,-0.004241,0.018173,0.001493,12872
2019-09-30,"78109","TX","San Antonio-New Braunfels","Bexar County","Converse",1306,1085,-0.003881,-0.009183,-0.007774,16505
2019-09-30,"28306","NC","Fayetteville","Cumberland County","Fayetteville",1307,856,0.00275,0.008358,-0.001916,15800
2019-09-30,"10475","NY","New York-Newark-Jersey City","Bronx County","New York",1308,1913,0.003447,0.007801,0.002193,16374
2019-09-30,"07960","NJ","New York-Newark-Jersey City","Morris County","Morris Township",1309,2543,0.003723,0.019398,0.013831,15878
2019-09-30,"33919","FL","Cape Coral-Fort Myers","Lee County","Fort Myers",1310,1623,-0.003758,-0.005582,0.027323,20542
2019-09-30,"60440","IL","Chicago-Naperville-Elgin","Will County","Bolingbrook",1311,1678,0.012056,0.029253,0.053569,15898
2019-09-30,"76039","TX","Dallas-Fort Worth-Arlington","Tarrant County","Euless",1312,1428,-0.001024,0.000319,0.005585,11747
2019-09-30,"55416","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Saint Louis Park",1313,1635,0.002381,0.017102,0.018213,14437
2019-09-30,"90005","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1314,2880,-0.00559,-0.014376,0.010504,3514
2019-09-30,"23234","VA","Richmond","Richmond City","Richmond",1315,1164,0.004614,0.017973,0.050744,14453
2019-09-30,"90047","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1316,2392,0.001251,0.004239,-0.017492,13746
2019-09-30,"29621","SC","Greenville-Anderson-Mauldin","Anderson County","Anderson",1317,984,0.005195,0.017595,0.065952,9356
2019-09-30,"38501","TN","Cookeville","Putnam County","Cookeville",1318,916,-0.007524,-0.00173,-0.018858,12214
2019-09-30,"78213","TX","San Antonio-New Braunfels","Bexar County","San Antonio",1319,1083,-0.003969,-0.000015,-0.014643,12075
2019-09-30,"91770","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Rosemead",1320,2401,0.004124,0.010051,-0.028511,12384
2019-09-30,"76017","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",1321,1374,0.00222,0.012927,-0.015244,16057
2019-09-30,"15317","PA","Pittsburgh","Washington County","North Strabane Township",1322,1273,0.002064,0.031573,-0.016357,16741
2019-09-30,"70737","LA","Baton Rouge","Ascension Parish","Gonzales",1323,1406,-0.010226,-0.031984,-0.015561,1291
2019-09-30,"91343","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1324,2577,0.007951,0.008967,0.02165,12875
2019-09-30,"90247","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Gardena",1325,2462,0.001552,0.003902,-0.00064,9050
2019-09-30,"78414","TX","Corpus Christi","Nueces County","Corpus Christi",1326,1318,0.021387,0.028043,0.023601,15672
2019-09-30,"90003","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1327,2302,-0.003228,-0.001258,-0.040883,10947
2019-09-30,"93906","CA","Salinas","Monterey County","Salinas",1328,2267,0.012532,0.036045,0.023699,16615
2019-09-30,"33126","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami",1329,1732,0.00236,0.006697,0.013248,15302
2019-09-30,"85206","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",1330,1408,0.008862,0.031233,0.070492,14245
2019-09-30,"08724","NJ","New York-Newark-Jersey City","Ocean County","Brick Township",1331,1756,0.003442,0.018101,0.021238,17810
2019-09-30,"32224","FL","Jacksonville","Duval County","Jacksonville",1332,1390,-0.000473,0.005323,0.016739,14207
2019-09-30,"44240","OH","Akron","Portage County","Kent",1333,1147,-0.003269,0.005286,0.067874,11314
2019-09-30,"30157","GA","Atlanta-Sandy Springs-Roswell","Paulding County","Dallas",1334,1285,0.006165,0.017346,0.020575,19549
2019-09-30,"90630","CA","Los Angeles-Long Beach-Anaheim","Orange County","Cypress",1335,2517,0.00248,0.006053,-0.005608,13999
2019-09-30,"59101","MT","Billings","Yellowstone County","Billings",1336,1067,0.001009,0.027305,0.051959,11910
2019-09-30,"60126","IL","Chicago-Naperville-Elgin","DuPage County","Elmhurst",1337,1856,0.004709,0.02055,0.015859,15945
2019-09-30,"75214","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",1338,1325,-0.001946,-0.003901,-0.028305,14574
2019-09-30,"19128","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",1339,1545,0.003415,0.024439,0.068471,14554
2019-09-30,"77339","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",1340,1333,0.001432,0.002866,-0.013103,14572
2019-09-30,"83854","ID","Coeur d'Alene","Kootenai County","Post Falls",1341,1499,0.014085,0.04526,0.096243,17762
2019-09-30,"08816","NJ","New York-Newark-Jersey City","Middlesex County","East Brunswick",1342,1812,-0.002233,-0.002495,-0.008388,18614
2019-09-30,"32808","FL","Orlando-Kissimmee-Sanford","Orange County","Pine Hills",1343,1290,0.003071,0.016357,0.062826,14733
2019-09-30,"32780","FL","Palm Bay-Melbourne-Titusville","Brevard County","Titusville",1344,1213,0.003203,0.013151,0.02253,18967
2019-09-30,"48104","MI","Ann Arbor","Washtenaw County","Ann Arbor",1345,1691,-0.028682,-0.025986,-0.000846,9829
2019-09-30,"47905","IN","Lafayette-West Lafayette","Tippecanoe County","Lafayette",1346,998,0.014169,0.015909,0.021348,13100
